,age,sum_ins,duration,age_of_contract,interest_rate
89712,42.0,82513.0,11.0,1.0,0.009
89713,76.0,54275.0,17.0,12.0,0.0225
89714,61.0,122488.0,12.0,10.0,0.0225
89715,69.0,157127.0,17.0,4.0,0.0125
89716,55.0,63949.0,15.0,6.0,0.0175
89717,59.0,46837.0,13.0,7.0,0.0175
89718,54.0,183787.0,15.0,5.0,0.0125
89719,44.0,82660.0,13.0,0.0,0.009
89720,49.0,188098.0,16.0,1.0,0.009
89721,66.0,25775.0,19.0,1.0,0.009
89722,70.0,58746.0,15.0,6.0,0.0175
89723,75.0,108077.0,14.0,12.0,0.0225
89724,63.0,203309.0,14.0,9.0,0.0225
89725,75.0,141771.0,15.0,10.0,0.0225
89726,69.0,36538.0,15.0,8.0,0.0175
89727,55.0,92617.0,15.0,2.0,0.009
89728,51.0,613085.0,16.0,5.0,0.0125
89729,56.0,175578.0,10.0,0.0,0.009
89730,70.0,38915.0,18.0,12.0,0.0225
89731,47.0,138555.0,12.0,2.0,0.009
89732,65.0,23000.0,17.0,14.0,0.0275
89733,65.0,160468.0,11.0,7.0,0.0175
89734,54.0,40140.0,16.0,12.0,0.0225
89735,57.0,112101.0,14.0,12.0,0.0225
89736,76.0,82704.0,15.0,11.0,0.0225
89737,60.0,205190.0,19.0,3.0,0.009
89738,60.0,103187.0,12.0,7.0,0.0175
89739,48.0,191723.0,11.0,7.0,0.0175
89740,58.0,40986.0,18.0,11.0,0.0225
89741,58.0,135296.0,20.0,9.0,0.0225
89742,54.0,117103.0,17.0,7.0,0.0175
89743,54.0,53082.0,14.0,11.0,0.0225
89744,62.0,229793.0,16.0,1.0,0.009
89745,50.0,160828.0,13.0,8.0,0.0175
89746,48.0,308378.0,10.0,7.0,0.0175
89747,47.0,52743.0,16.0,0.0,0.009
89748,49.0,181390.0,16.0,11.0,0.0225
89749,62.0,286170.0,19.0,5.0,0.0125
89750,53.0,143609.0,11.0,3.0,0.009
89751,65.0,99814.0,11.0,7.0,0.0175
89752,55.0,175014.0,12.0,5.0,0.0125
89753,68.0,417745.0,14.0,13.0,0.0225
89754,51.0,269981.0,12.0,7.0,0.0175
89755,48.0,108909.0,14.0,9.0,0.0225
89756,54.0,330363.0,14.0,3.0,0.009
89757,55.0,66934.0,15.0,5.0,0.0125
89758,47.0,121826.0,14.0,13.0,0.0225
89759,60.0,169867.0,10.0,8.0,0.0175
89760,60.0,136908.0,9.0,0.0,0.009
89761,67.0,113259.0,13.0,12.0,0.0225
89762,53.0,133957.0,10.0,7.0,0.0175
89763,43.0,222157.0,14.0,0.0,0.009
89764,46.0,203404.0,15.0,9.0,0.0225
89765,63.0,46586.0,12.0,1.0,0.009
89766,50.0,436402.0,14.0,0.0,0.009
89767,71.0,218599.0,13.0,6.0,0.0175
89768,53.0,38954.0,13.0,8.0,0.0175
89769,43.0,111368.0,15.0,5.0,0.0125
89770,47.0,395460.0,15.0,4.0,0.0125
89771,78.0,35624.0,14.0,10.0,0.0225
89772,60.0,139745.0,18.0,4.0,0.0125
89773,47.0,119644.0,14.0,3.0,0.009
89774,64.0,161339.0,19.0,17.0,0.0325
89775,56.0,66137.0,9.0,1.0,0.009
89776,53.0,48480.0,19.0,5.0,0.0125
89777,47.0,74367.0,16.0,1.0,0.009
89778,65.0,174856.0,17.0,12.0,0.0225
89779,49.0,59305.0,11.0,6.0,0.0175
89780,61.0,166610.0,19.0,8.0,0.0175
89781,49.0,327401.0,13.0,6.0,0.0175
89782,40.0,142381.0,14.0,4.0,0.0125
89783,51.0,315407.0,18.0,0.0,0.009
89784,67.0,377196.0,14.0,11.0,0.0225
89785,60.0,72178.0,18.0,0.0,0.009
89786,51.0,115242.0,19.0,7.0,0.0175
89787,50.0,60832.0,15.0,6.0,0.0175
89788,60.0,218723.0,15.0,10.0,0.0225
89789,63.0,58576.0,15.0,10.0,0.0225
89790,59.0,70618.0,12.0,4.0,0.0125
89791,61.0,113142.0,20.0,16.0,0.0275
89792,64.0,150896.0,15.0,14.0,0.0275
89793,55.0,84867.0,16.0,10.0,0.0225
89794,52.0,48579.0,16.0,0.0,0.009
89795,72.0,216927.0,13.0,7.0,0.0175
89796,65.0,288618.0,9.0,7.0,0.0175
89797,63.0,277379.0,15.0,13.0,0.0225
89798,61.0,88389.0,13.0,10.0,0.0225
89799,58.0,163578.0,13.0,11.0,0.0225
89800,52.0,92165.0,18.0,5.0,0.0125
89801,51.0,17373.0,20.0,10.0,0.0225
89802,63.0,170495.0,16.0,12.0,0.0225
89803,52.0,53982.0,17.0,2.0,0.009
89804,62.0,176537.0,17.0,0.0,0.009
89805,44.0,263893.0,15.0,1.0,0.009
89806,56.0,165665.0,15.0,13.0,0.0225
89807,54.0,173540.0,9.0,8.0,0.0175
89808,63.0,77359.0,16.0,4.0,0.0125
89809,54.0,100718.0,16.0,7.0,0.0175
89810,65.0,155145.0,12.0,4.0,0.0125
89811,56.0,124016.0,17.0,4.0,0.0125
89812,46.0,91891.0,17.0,1.0,0.009
89813,56.0,250687.0,11.0,3.0,0.009
89814,49.0,96312.0,11.0,2.0,0.009
89815,57.0,250741.0,13.0,7.0,0.0175
89816,68.0,40373.0,15.0,12.0,0.0225
89817,70.0,176705.0,16.0,2.0,0.009
89818,44.0,301378.0,12.0,5.0,0.0125
89819,56.0,145515.0,10.0,2.0,0.009
89820,61.0,133304.0,12.0,6.0,0.0175
89821,48.0,244656.0,12.0,2.0,0.009
89822,57.0,77695.0,14.0,3.0,0.009
89823,60.0,150113.0,12.0,5.0,0.0125
89824,77.0,89966.0,12.0,6.0,0.0175
89825,59.0,143712.0,9.0,8.0,0.0175
89826,84.0,192503.0,16.0,14.0,0.0275
89827,50.0,390946.0,17.0,4.0,0.0125
89828,81.0,115032.0,11.0,7.0,0.0175
89829,62.0,338821.0,13.0,6.0,0.0175
89830,59.0,41953.0,15.0,5.0,0.0125
89831,79.0,140475.0,10.0,7.0,0.0175
89832,37.0,129465.0,10.0,3.0,0.009
89833,64.0,220088.0,10.0,7.0,0.0175
89834,63.0,74017.0,18.0,9.0,0.0225
89835,55.0,125246.0,14.0,0.0,0.009
89836,49.0,254934.0,11.0,5.0,0.0125
89837,54.0,125886.0,16.0,10.0,0.0225
89838,65.0,56073.0,12.0,1.0,0.009
89839,60.0,351335.0,19.0,3.0,0.009
89840,69.0,28991.0,13.0,12.0,0.0225
89841,43.0,109956.0,12.0,6.0,0.0175
89842,49.0,215907.0,14.0,1.0,0.009
89843,48.0,75372.0,16.0,6.0,0.0175
89844,63.0,76607.0,14.0,12.0,0.0225
89845,55.0,26686.0,12.0,3.0,0.009
89846,47.0,18334.0,18.0,2.0,0.009
89847,60.0,66674.0,18.0,17.0,0.0325
89848,66.0,150608.0,11.0,2.0,0.009
89849,53.0,340320.0,13.0,5.0,0.0125
89850,66.0,246054.0,16.0,14.0,0.0275
89851,64.0,59092.0,18.0,12.0,0.0225
89852,49.0,136992.0,26.0,5.0,0.0125
89853,53.0,73074.0,12.0,10.0,0.0225
89854,61.0,73772.0,15.0,1.0,0.009
89855,56.0,17480.0,12.0,9.0,0.0225
89856,46.0,58179.0,12.0,2.0,0.009
89857,54.0,94566.0,11.0,7.0,0.0175
89858,57.0,115638.0,12.0,0.0,0.009
89859,57.0,206630.0,16.0,6.0,0.0175
89860,53.0,128661.0,16.0,10.0,0.0225
89861,69.0,89747.0,15.0,10.0,0.0225
89862,55.0,67526.0,14.0,9.0,0.0225
89863,79.0,131355.0,14.0,5.0,0.0125
89864,55.0,48647.0,13.0,9.0,0.0225
89865,46.0,107206.0,18.0,2.0,0.009
89866,49.0,58360.0,21.0,0.0,0.009
89867,49.0,238831.0,13.0,4.0,0.0125
89868,60.0,63170.0,16.0,2.0,0.009
89869,62.0,213653.0,17.0,2.0,0.009
89870,49.0,245974.0,16.0,4.0,0.0125
89871,55.0,144734.0,11.0,5.0,0.0125
89872,61.0,46347.0,13.0,6.0,0.0175
89873,46.0,139809.0,11.0,2.0,0.009
89874,37.0,222396.0,20.0,1.0,0.009
89875,52.0,69147.0,15.0,12.0,0.0225
89876,64.0,64619.0,16.0,8.0,0.0175
89877,64.0,258532.0,11.0,9.0,0.0225
89878,45.0,251593.0,19.0,6.0,0.0175
89879,50.0,66612.0,12.0,11.0,0.0225
89880,53.0,89321.0,13.0,4.0,0.0125
89881,73.0,65938.0,19.0,9.0,0.0225
89882,48.0,84276.0,14.0,1.0,0.009
89883,47.0,144723.0,10.0,0.0,0.009
89884,44.0,114252.0,14.0,11.0,0.0225
89885,54.0,140005.0,13.0,0.0,0.009
89886,49.0,170613.0,12.0,1.0,0.009
89887,73.0,268099.0,14.0,10.0,0.0225
89888,51.0,60586.0,13.0,10.0,0.0225
89889,51.0,333912.0,14.0,7.0,0.0175
89890,60.0,278691.0,17.0,7.0,0.0175
89891,50.0,68376.0,9.0,4.0,0.0125
89892,64.0,40634.0,13.0,10.0,0.0225
89893,51.0,191112.0,12.0,7.0,0.0175
89894,56.0,96392.0,10.0,7.0,0.0175
89895,51.0,43555.0,18.0,12.0,0.0225
89896,57.0,263254.0,18.0,4.0,0.0125
89897,64.0,178165.0,14.0,12.0,0.0225
89898,81.0,120963.0,12.0,10.0,0.0225
89899,45.0,46097.0,19.0,10.0,0.0225
89900,55.0,96880.0,21.0,8.0,0.0175
89901,50.0,188584.0,17.0,5.0,0.0125
89902,40.0,90981.0,18.0,3.0,0.009
89903,61.0,171105.0,12.0,11.0,0.0225
89904,59.0,18335.0,23.0,16.0,0.0275
89905,54.0,87515.0,17.0,5.0,0.0125
89906,62.0,109807.0,19.0,9.0,0.0225
89907,55.0,283030.0,16.0,1.0,0.009
89908,52.0,95479.0,17.0,0.0,0.009
89909,40.0,64024.0,14.0,6.0,0.0175
89910,45.0,310953.0,21.0,3.0,0.009
89911,66.0,123415.0,20.0,18.0,0.0325
89912,51.0,108480.0,14.0,8.0,0.0175
89913,82.0,48420.0,15.0,4.0,0.0125
89914,62.0,147655.0,13.0,3.0,0.009
89915,69.0,52334.0,16.0,8.0,0.0175
89916,59.0,161437.0,15.0,3.0,0.009
89917,71.0,237791.0,16.0,6.0,0.0175
89918,46.0,194921.0,15.0,0.0,0.009
89919,46.0,141784.0,26.0,7.0,0.0175
89920,68.0,94664.0,16.0,9.0,0.0225
89921,39.0,198484.0,13.0,0.0,0.009
89922,71.0,27716.0,11.0,10.0,0.0225
89923,59.0,96002.0,15.0,10.0,0.0225
89924,44.0,268765.0,14.0,0.0,0.009
89925,40.0,91343.0,12.0,1.0,0.009
89926,61.0,72947.0,19.0,16.0,0.0275
89927,59.0,96473.0,10.0,1.0,0.009
89928,52.0,204435.0,12.0,2.0,0.009
89929,48.0,48798.0,13.0,0.0,0.009
89930,49.0,142166.0,16.0,3.0,0.009
89931,59.0,76507.0,15.0,13.0,0.0225
89932,68.0,297295.0,13.0,1.0,0.009
89933,57.0,109987.0,12.0,9.0,0.0225
89934,49.0,81270.0,14.0,9.0,0.0225
89935,58.0,52721.0,18.0,11.0,0.0225
89936,58.0,39432.0,16.0,7.0,0.0175
89937,56.0,153572.0,12.0,0.0,0.009
89938,50.0,515726.0,15.0,10.0,0.0225
89939,62.0,299780.0,13.0,12.0,0.0225
89940,70.0,57020.0,12.0,8.0,0.0175
89941,76.0,154081.0,16.0,15.0,0.0275
89942,60.0,212980.0,12.0,4.0,0.0125
89943,58.0,36367.0,11.0,9.0,0.0225
89944,63.0,307191.0,12.0,11.0,0.0225
89945,57.0,156383.0,11.0,1.0,0.009
89946,45.0,209284.0,12.0,0.0,0.009
89947,53.0,134814.0,14.0,9.0,0.0225
89948,46.0,107180.0,14.0,1.0,0.009
89949,42.0,160532.0,14.0,1.0,0.009
89950,54.0,199329.0,13.0,7.0,0.0175
89951,37.0,88170.0,11.0,2.0,0.009
89952,45.0,225261.0,14.0,0.0,0.009
89953,50.0,269804.0,9.0,3.0,0.009
89954,54.0,22650.0,17.0,3.0,0.009
89955,41.0,158817.0,13.0,2.0,0.009
89956,52.0,65524.0,13.0,8.0,0.0175
89957,77.0,109693.0,20.0,1.0,0.009
89958,50.0,247591.0,12.0,2.0,0.009
89959,50.0,45018.0,15.0,3.0,0.009
89960,50.0,154522.0,17.0,1.0,0.009
89961,65.0,152925.0,14.0,6.0,0.0175
89962,41.0,387319.0,22.0,1.0,0.009
89963,56.0,182355.0,15.0,11.0,0.0225
89964,54.0,155799.0,18.0,15.0,0.0275
89965,49.0,79499.0,14.0,7.0,0.0175
89966,45.0,164612.0,14.0,1.0,0.009
89967,68.0,273644.0,15.0,13.0,0.0225
89968,70.0,394929.0,13.0,7.0,0.0175
89969,64.0,110265.0,15.0,14.0,0.0275
89970,51.0,240488.0,15.0,4.0,0.0125
89971,49.0,101878.0,13.0,11.0,0.0225
89972,56.0,187725.0,13.0,12.0,0.0225
89973,60.0,144827.0,19.0,1.0,0.009
89974,65.0,223583.0,12.0,9.0,0.0225
89975,60.0,100666.0,14.0,5.0,0.0125
89976,59.0,188942.0,12.0,11.0,0.0225
89977,58.0,241806.0,13.0,8.0,0.0175
89978,46.0,87250.0,23.0,3.0,0.009
89979,61.0,135171.0,16.0,10.0,0.0225
89980,60.0,121437.0,14.0,5.0,0.0125
89981,66.0,48353.0,11.0,5.0,0.0125
89982,67.0,185598.0,13.0,5.0,0.0125
89983,48.0,97523.0,11.0,0.0,0.009
89984,61.0,34832.0,12.0,7.0,0.0175
89985,56.0,242688.0,16.0,6.0,0.0175
89986,54.0,130467.0,19.0,3.0,0.009
89987,63.0,136722.0,17.0,13.0,0.0225
89988,65.0,138053.0,14.0,13.0,0.0225
89989,69.0,72325.0,18.0,12.0,0.0225
89990,57.0,226003.0,14.0,9.0,0.0225
89991,65.0,26797.0,16.0,15.0,0.0275
89992,58.0,65320.0,17.0,8.0,0.0175
89993,65.0,159334.0,12.0,1.0,0.009
89994,76.0,30250.0,15.0,14.0,0.0275
89995,60.0,147521.0,12.0,7.0,0.0175
89996,64.0,67755.0,16.0,11.0,0.0225
89997,72.0,91422.0,17.0,7.0,0.0175
89998,51.0,13360.0,17.0,1.0,0.009
89999,60.0,187120.0,15.0,13.0,0.0225
90000,55.0,56326.0,14.0,11.0,0.0225
90001,53.0,70197.0,13.0,2.0,0.009
90002,70.0,84181.0,17.0,13.0,0.0225
90003,48.0,187859.0,11.0,5.0,0.0125
90004,55.0,132057.0,12.0,6.0,0.0175
90005,36.0,224116.0,13.0,2.0,0.009
90006,75.0,112033.0,23.0,18.0,0.0325
90007,56.0,297651.0,16.0,7.0,0.0175
90008,49.0,210542.0,15.0,3.0,0.009
90009,78.0,120141.0,13.0,7.0,0.0175
90010,59.0,167008.0,20.0,6.0,0.0175
90011,45.0,162968.0,16.0,6.0,0.0175
90012,52.0,152476.0,11.0,7.0,0.0175
90013,52.0,74425.0,14.0,4.0,0.0125
90014,69.0,59461.0,15.0,4.0,0.0125
90015,45.0,332948.0,22.0,5.0,0.0125
90016,49.0,569293.0,13.0,4.0,0.0125
90017,60.0,149804.0,11.0,4.0,0.0125
90018,43.0,131946.0,12.0,2.0,0.009
90019,49.0,268799.0,19.0,7.0,0.0175
90020,62.0,158032.0,12.0,1.0,0.009
90021,67.0,159789.0,13.0,10.0,0.0225
90022,45.0,37644.0,18.0,3.0,0.009
90023,64.0,98481.0,14.0,13.0,0.0225
90024,58.0,93775.0,12.0,2.0,0.009
90025,50.0,24166.0,15.0,2.0,0.009
90026,59.0,233642.0,12.0,5.0,0.0125
90027,52.0,59194.0,13.0,8.0,0.0175
90028,61.0,122834.0,16.0,13.0,0.0225
90029,53.0,214456.0,20.0,13.0,0.0225
90030,54.0,213590.0,14.0,6.0,0.0175
90031,71.0,52873.0,13.0,12.0,0.0225
90032,63.0,69246.0,17.0,7.0,0.0175
90033,59.0,143824.0,18.0,13.0,0.0225
90034,46.0,96318.0,19.0,5.0,0.0125
90035,88.0,243016.0,12.0,11.0,0.0225
90036,43.0,326147.0,14.0,6.0,0.0175
90037,50.0,64691.0,12.0,2.0,0.009
90038,56.0,157025.0,9.0,2.0,0.009
90039,64.0,281144.0,14.0,13.0,0.0225
90040,56.0,65483.0,17.0,16.0,0.0275
90041,74.0,196124.0,19.0,16.0,0.0275
90042,46.0,35969.0,13.0,1.0,0.009
90043,59.0,165157.0,15.0,12.0,0.0225
90044,67.0,153298.0,23.0,4.0,0.0125
90045,61.0,144541.0,11.0,8.0,0.0175
90046,71.0,78621.0,13.0,9.0,0.0225
90047,48.0,76037.0,13.0,4.0,0.0125
90048,53.0,245121.0,11.0,5.0,0.0125
90049,48.0,27328.0,18.0,13.0,0.0225
90050,54.0,172027.0,11.0,1.0,0.009
90051,49.0,348658.0,14.0,3.0,0.009
90052,63.0,161522.0,17.0,3.0,0.009
90053,71.0,193050.0,15.0,12.0,0.0225
90054,50.0,60258.0,16.0,4.0,0.0125
90055,66.0,18915.0,14.0,10.0,0.0225
90056,62.0,121298.0,21.0,14.0,0.0275
90057,73.0,189910.0,21.0,13.0,0.0225
90058,51.0,117234.0,13.0,2.0,0.009
90059,77.0,109235.0,14.0,11.0,0.0225
90060,53.0,169204.0,10.0,3.0,0.009
90061,52.0,151132.0,15.0,1.0,0.009
90062,81.0,73266.0,18.0,16.0,0.0275
90063,60.0,73670.0,14.0,5.0,0.0125
90064,51.0,182146.0,17.0,2.0,0.009
90065,60.0,138121.0,12.0,7.0,0.0175
90066,66.0,193079.0,17.0,16.0,0.0275
90067,53.0,185720.0,13.0,4.0,0.0125
90068,43.0,341787.0,15.0,6.0,0.0175
90069,46.0,182485.0,14.0,3.0,0.009
90070,53.0,197730.0,13.0,0.0,0.009
90071,61.0,62110.0,19.0,17.0,0.0325
90072,72.0,77331.0,13.0,2.0,0.009
90073,43.0,90406.0,20.0,0.0,0.009
90074,56.0,153356.0,10.0,6.0,0.0175
90075,54.0,75351.0,18.0,10.0,0.0225
90076,67.0,177453.0,15.0,12.0,0.0225
90077,74.0,267548.0,18.0,16.0,0.0275
90078,50.0,244209.0,18.0,8.0,0.0175
90079,55.0,41836.0,16.0,3.0,0.009
90080,55.0,254629.0,16.0,1.0,0.009
90081,64.0,112629.0,15.0,6.0,0.0175
90082,52.0,120655.0,12.0,8.0,0.0175
90083,54.0,119039.0,12.0,7.0,0.0175
90084,52.0,116170.0,17.0,8.0,0.0175
90085,55.0,276657.0,19.0,7.0,0.0175
90086,65.0,181973.0,15.0,14.0,0.0275
90087,43.0,244356.0,17.0,2.0,0.009
90088,66.0,216683.0,17.0,11.0,0.0225
90089,72.0,141081.0,15.0,12.0,0.0225
90090,41.0,101380.0,13.0,1.0,0.009
90091,57.0,295997.0,11.0,7.0,0.0175
90092,62.0,116012.0,14.0,8.0,0.0175
90093,54.0,288120.0,16.0,7.0,0.0175
90094,53.0,34793.0,22.0,13.0,0.0225
90095,50.0,197447.0,20.0,2.0,0.009
90096,66.0,417226.0,9.0,0.0,0.009
90097,52.0,195129.0,12.0,9.0,0.0225
90098,56.0,435486.0,8.0,1.0,0.009
90099,46.0,107387.0,16.0,9.0,0.0225
90100,72.0,128165.0,11.0,6.0,0.0175
90101,57.0,56017.0,13.0,11.0,0.0225
90102,74.0,79444.0,15.0,13.0,0.0225
90103,50.0,38138.0,14.0,1.0,0.009
90104,66.0,78949.0,11.0,9.0,0.0225
90105,67.0,78964.0,16.0,15.0,0.0275
90106,53.0,191059.0,12.0,6.0,0.0175
90107,63.0,81993.0,15.0,4.0,0.0125
90108,57.0,37195.0,17.0,12.0,0.0225
90109,58.0,145159.0,15.0,4.0,0.0125
90110,61.0,255114.0,13.0,11.0,0.0225
90111,50.0,263969.0,15.0,0.0,0.009
90112,55.0,381937.0,12.0,4.0,0.0125
90113,65.0,44867.0,21.0,18.0,0.0325
90114,51.0,259807.0,14.0,3.0,0.009
90115,64.0,47984.0,15.0,14.0,0.0275
90116,58.0,43585.0,12.0,5.0,0.0125
90117,50.0,338619.0,12.0,3.0,0.009
90118,51.0,340391.0,13.0,1.0,0.009
90119,38.0,170612.0,15.0,2.0,0.009
90120,40.0,44185.0,16.0,6.0,0.0175
90121,56.0,37447.0,18.0,15.0,0.0275
90122,48.0,245814.0,20.0,11.0,0.0225
90123,66.0,103498.0,19.0,11.0,0.0225
90124,73.0,73832.0,12.0,10.0,0.0225
90125,57.0,34356.0,12.0,11.0,0.0225
90126,58.0,304615.0,13.0,3.0,0.009
90127,67.0,146534.0,17.0,4.0,0.0125
90128,65.0,223769.0,18.0,15.0,0.0275
90129,52.0,166867.0,17.0,2.0,0.009
90130,47.0,132127.0,14.0,1.0,0.009
90131,60.0,174406.0,15.0,1.0,0.009
90132,57.0,66766.0,13.0,7.0,0.0175
90133,49.0,80207.0,15.0,8.0,0.0175
90134,61.0,244117.0,11.0,7.0,0.0175
90135,50.0,108305.0,15.0,12.0,0.0225
90136,50.0,308832.0,9.0,1.0,0.009
90137,74.0,131786.0,13.0,11.0,0.0225
90138,57.0,69166.0,9.0,1.0,0.009
90139,45.0,184796.0,13.0,0.0,0.009
90140,41.0,203324.0,16.0,1.0,0.009
90141,59.0,123494.0,14.0,4.0,0.0125
90142,55.0,166650.0,15.0,4.0,0.0125
90143,55.0,217904.0,18.0,4.0,0.0125
90144,60.0,351311.0,9.0,3.0,0.009
90145,49.0,135432.0,19.0,3.0,0.009
90146,53.0,310755.0,13.0,7.0,0.0175
90147,49.0,104848.0,12.0,7.0,0.0175
90148,65.0,248008.0,15.0,0.0,0.009
90149,54.0,123511.0,13.0,8.0,0.0175
90150,56.0,191518.0,12.0,5.0,0.0125
90151,60.0,217924.0,17.0,14.0,0.0275
90152,51.0,125271.0,10.0,5.0,0.0125
90153,42.0,165808.0,16.0,6.0,0.0175
90154,53.0,232968.0,11.0,2.0,0.009
90155,50.0,56336.0,18.0,12.0,0.0225
90156,39.0,137534.0,13.0,0.0,0.009
90157,51.0,162140.0,11.0,6.0,0.0175
90158,58.0,168301.0,15.0,7.0,0.0175
90159,57.0,61593.0,9.0,0.0,0.009
90160,55.0,295763.0,15.0,14.0,0.0275
90161,48.0,77447.0,13.0,1.0,0.009
90162,58.0,55448.0,13.0,3.0,0.009
90163,80.0,157467.0,10.0,4.0,0.0125
90164,59.0,54085.0,12.0,7.0,0.0175
90165,50.0,37493.0,13.0,2.0,0.009
90166,60.0,211267.0,15.0,13.0,0.0225
90167,59.0,125765.0,14.0,8.0,0.0175
90168,49.0,66071.0,15.0,4.0,0.0125
90169,51.0,270119.0,12.0,10.0,0.0225
90170,49.0,113146.0,9.0,8.0,0.0175
90171,60.0,294989.0,13.0,2.0,0.009
90172,53.0,709961.0,17.0,1.0,0.009
90173,66.0,64844.0,13.0,8.0,0.0175
90174,54.0,150066.0,16.0,5.0,0.0125
90175,54.0,170362.0,15.0,3.0,0.009
90176,53.0,27530.0,13.0,9.0,0.0225
90177,47.0,59448.0,11.0,2.0,0.009
90178,56.0,111783.0,14.0,8.0,0.0175
90179,60.0,168098.0,17.0,10.0,0.0225
90180,56.0,303120.0,14.0,5.0,0.0125
90181,59.0,37366.0,19.0,18.0,0.0325
90182,50.0,48598.0,14.0,2.0,0.009
90183,63.0,138294.0,16.0,12.0,0.0225
90184,50.0,69258.0,17.0,9.0,0.0225
90185,62.0,144030.0,14.0,13.0,0.0225
90186,54.0,59940.0,11.0,7.0,0.0175
90187,56.0,46832.0,18.0,4.0,0.0125
90188,52.0,129661.0,15.0,2.0,0.009
90189,47.0,76232.0,19.0,11.0,0.0225
90190,52.0,146653.0,13.0,3.0,0.009
90191,55.0,224402.0,10.0,5.0,0.0125
90192,60.0,116402.0,17.0,8.0,0.0175
90193,55.0,80245.0,12.0,4.0,0.0125
90194,52.0,340348.0,14.0,9.0,0.0225
90195,53.0,106304.0,15.0,0.0,0.009
90196,63.0,159602.0,18.0,10.0,0.0225
90197,47.0,54045.0,18.0,10.0,0.0225
90198,43.0,126429.0,15.0,0.0,0.009
90199,67.0,178881.0,11.0,1.0,0.009
90200,40.0,76007.0,11.0,4.0,0.0125
90201,66.0,279406.0,17.0,8.0,0.0175
90202,68.0,42038.0,17.0,5.0,0.0125
90203,63.0,179078.0,17.0,8.0,0.0175
90204,50.0,246655.0,17.0,10.0,0.0225
90205,49.0,192638.0,16.0,13.0,0.0225
90206,67.0,38980.0,20.0,5.0,0.0125
90207,48.0,191560.0,13.0,3.0,0.009
90208,54.0,77042.0,12.0,3.0,0.009
90209,62.0,104556.0,15.0,11.0,0.0225
90210,59.0,130531.0,15.0,10.0,0.0225
90211,55.0,139380.0,13.0,1.0,0.009
90212,59.0,202027.0,12.0,3.0,0.009
90213,71.0,224301.0,11.0,9.0,0.0225
90214,59.0,200239.0,16.0,3.0,0.009
90215,65.0,54067.0,17.0,13.0,0.0225
90216,79.0,32882.0,16.0,11.0,0.0225
90217,42.0,660435.0,14.0,5.0,0.0125
90218,51.0,140599.0,13.0,8.0,0.0175
90219,63.0,224229.0,16.0,7.0,0.0175
90220,58.0,189080.0,14.0,10.0,0.0225
90221,59.0,465520.0,16.0,4.0,0.0125
90222,55.0,112312.0,10.0,3.0,0.009
90223,50.0,92541.0,19.0,2.0,0.009
90224,46.0,269878.0,15.0,0.0,0.009
90225,55.0,124715.0,14.0,5.0,0.0125
90226,57.0,40234.0,15.0,10.0,0.0225
90227,50.0,194059.0,7.0,6.0,0.0175
90228,59.0,41740.0,13.0,1.0,0.009
90229,64.0,95685.0,13.0,11.0,0.0225
90230,54.0,97414.0,22.0,12.0,0.0225
90231,61.0,321094.0,12.0,1.0,0.009
90232,53.0,278663.0,14.0,11.0,0.0225
90233,53.0,68075.0,12.0,1.0,0.009
90234,66.0,47808.0,14.0,13.0,0.0225
90235,46.0,55133.0,12.0,4.0,0.0125
90236,53.0,321834.0,15.0,5.0,0.0125
90237,60.0,133375.0,16.0,11.0,0.0225
90238,55.0,46436.0,14.0,7.0,0.0175
90239,58.0,24030.0,13.0,8.0,0.0175
90240,59.0,120813.0,11.0,8.0,0.0175
90241,53.0,67037.0,11.0,9.0,0.0225
90242,39.0,434212.0,11.0,3.0,0.009
90243,57.0,215701.0,16.0,15.0,0.0275
90244,60.0,152976.0,18.0,11.0,0.0225
90245,54.0,98598.0,15.0,4.0,0.0125
90246,50.0,181495.0,14.0,7.0,0.0175
90247,80.0,39533.0,16.0,12.0,0.0225
90248,52.0,15460.0,19.0,10.0,0.0225
90249,39.0,19264.0,15.0,0.0,0.009
90250,47.0,110416.0,14.0,1.0,0.009
90251,67.0,171772.0,13.0,4.0,0.0125
90252,64.0,162677.0,15.0,13.0,0.0225
90253,56.0,170562.0,14.0,2.0,0.009
90254,48.0,94857.0,14.0,3.0,0.009
90255,53.0,179437.0,22.0,5.0,0.0125
90256,43.0,150219.0,13.0,0.0,0.009
90257,63.0,75565.0,16.0,12.0,0.0225
90258,59.0,117947.0,22.0,5.0,0.0125
90259,78.0,181471.0,17.0,8.0,0.0175
90260,40.0,230206.0,10.0,6.0,0.0175
90261,59.0,104006.0,16.0,6.0,0.0175
90262,52.0,119743.0,13.0,5.0,0.0125
90263,56.0,91436.0,11.0,0.0,0.009
90264,84.0,354260.0,21.0,11.0,0.0225
90265,37.0,47208.0,14.0,1.0,0.009
90266,50.0,387887.0,14.0,2.0,0.009
90267,57.0,229308.0,18.0,9.0,0.0225
90268,40.0,219522.0,13.0,2.0,0.009
90269,57.0,86735.0,12.0,7.0,0.0175
90270,42.0,49372.0,16.0,2.0,0.009
90271,65.0,104004.0,12.0,10.0,0.0225
90272,63.0,86031.0,13.0,12.0,0.0225
90273,62.0,100305.0,15.0,0.0,0.009
90274,54.0,140659.0,15.0,9.0,0.0225
90275,49.0,40510.0,12.0,9.0,0.0225
90276,58.0,352393.0,21.0,17.0,0.0325
90277,61.0,122912.0,15.0,11.0,0.0225
